Index,Unique ID,Size,Material,Prolateness,Oblateness,Alpha,Theta,Phi,Temperature,Mag x,Mag y,Mag z,Vorticity x,Vorticity y,Vorticity z,Relative helicity,Anisotropy energy,Exchange energy,Demag energy,Total energy,Directory
69,./LEMs/LEM028,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,6.77439999063151E-07,-0.000129486433275023,0.00012880709784915,9.1777894337154E-05,-0.0233704060249662,0.0232489452607078,0.000531769181314833,-2.50702472938277E-18,1.87870301797979E-17,5.03760101958973E-18,2.13176064700049E-17,./LEMs/LEM028
70,./LEMs/LEM061,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-7.1638259326169E-06,0.000130777506884795,-0.000127235847827618,0.000779545863613846,-0.0235426265776853,0.0230596366001606,-0.000531953440563647,-2.5070534523197E-18,1.87916469850135E-17,5.03231909574766E-18,2.13169126284414E-17,./LEMs/LEM061
71,./LEMs/LEM069,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-8.82905068464413E-07,-0.000129535731760256,-0.000128819437624159,-8.21180298539771E-05,-0.0233653982742111,-0.0232550196204237,0.000531778300507118,-2.50719819928693E-18,1.87843885047059E-17,5.04008784673012E-18,2.13172781521491E-17,./LEMs/LEM069
72,./LEMs/LEM057,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-9.16244791414064E-06,-0.000129929595670143,0.000128274664162895,0.000902211933814154,0.0234375790569977,-0.0231613373841794,-0.000532057145962051,-2.50733949905696E-18,1.87883091298109E-17,5.03645873762751E-18,2.13174283683814E-17,./LEMs/LEM057
73,./LEMs/LEM047,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,2.70805999292545E-08,-0.000129157236815821,-0.000129154876180282,2.2557408692103E-05,-0.0233105927087953,-0.0233095123815176,0.000531823229943858,-2.50724318287228E-18,1.87854444959632E-17,5.03908160031854E-18,2.13172829134094E-17,./LEMs/LEM047
74,./LEMs/LEM023,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-4.08031779714197E-06,0.000129191189485477,-0.000128980138421038,0.000433854168559231,-0.0233354087918089,0.0232759182737851,-0.000531898432988295,-2.50730526892517E-18,1.87886964668498E-17,5.03464044291333E-18,2.1316031640838E-17,./LEMs/LEM023
75,./LEMs/LEM018,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.60588372755533E-06,-0.000129820915943715,-0.000128463001302998,-0.000179900945217855,0.0234083570929388,0.0232088733002263,-0.00053179653735647,-2.50766717911294E-18,1.87871025865065E-17,5.0374527722308E-18,2.13168881796243E-17,./LEMs/LEM018
76,./LEMs/LEM059,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.26636777049798E-06,-0.000129423720447331,0.000128798429089377,-0.000106759365703167,0.0233580574905367,-0.0232556772262772,-0.000531882146923158,-2.50731076605947E-18,1.87875961761179E-17,5.03544028374777E-18,2.13157256938062E-17,./LEMs/LEM059
77,./LEMs/LEM035,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-4.10981201308373E-07,-0.000129559377357494,0.000128662757941868,5.84624106060568E-05,0.0233789371718257,-0.0232348074491675,-0.000531874603476458,-2.50729956114882E-18,1.87876925557539E-17,5.03532522343144E-18,2.13157182180365E-17,./LEMs/LEM035
78,./LEMs/LEM077,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-2.05233867126636E-06,-0.000128982297594835,-0.000129374690377232,-0.000196071440167354,-0.0232956239390175,-0.0233243707250941,0.000531816541762376,-2.50718239156371E-18,1.87846625704838E-17,5.03987835621615E-18,2.13173585351362E-17,./LEMs/LEM077
79,./LEMs/LEM020,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-0.000495831726008368,9.39361201313979E-07,-6.75704129985993E-07,0.035575682895951,-0.000152131040463053,0.000114975700195136,-0.000679763776358369,-2.63160084617877E-18,1.54813369201597E-17,1.04152651052779E-17,2.32650011792588E-17,./LEMs/LEM020
80,./LEMs/LEM083,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-6.534356271602E-06,0.000129769068524099,-0.00012845374638623,0.000634587678809942,-0.0234045795839186,0.0232023484306669,-0.000531944554067047,-2.50729686785971E-18,1.87874635314818E-17,5.0362648311685E-18,2.13164314947906E-17,./LEMs/LEM083
